REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
RE1,DEMAGFELC,EMICH4,1.0,2052,0.0
RE1,DEMAGFELC,EMICH4,1.0,2053,0.0
RE1,DEMAGFELC,EMICH4,1.0,2054,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2022,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2023,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2024,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2025,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2026,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2027,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2028,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2029,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2030,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2031,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2032,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2033,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2034,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2035,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2036,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2037,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2038,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2039,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2040,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2041,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2042,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2043,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2044,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2045,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2046,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2047,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2048,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2049,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2050,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2051,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2052,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2053,0.0
RE1,DEMAGFELC,EMIN2O,1.0,2054,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2022,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2023,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2024,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2025,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2026,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2027,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2028,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2029,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2030,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2031,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2032,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2033,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2034,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2035,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2036,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2037,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2038,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2039,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2040,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2041,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2042,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2043,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2044,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2045,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2046,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2047,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2048,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2049,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2050,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2051,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2052,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2053,0.0
RE1,DEMAGFGSL,EMIC02,1.0,2054,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2022,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2023,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2024,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2025,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2026,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2027,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2028,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2029,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2030,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2031,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2032,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2033,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2034,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2035,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2036,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2037,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2038,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2039,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2040,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2041,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2042,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2043,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2044,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2045,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2046,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2047,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2048,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2049,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2050,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2051,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2052,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2053,0.0
RE1,DEMAGFGSL,EMICH4,1.0,2054,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2022,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2023,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2024,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2025,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2026,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2027,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2028,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2029,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2030,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2031,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2032,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2033,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2034,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2035,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2036,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2037,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2038,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2039,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2040,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2041,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2042,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2043,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2044,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2045,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2046,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2047,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2048,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2049,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2050,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2051,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2052,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2053,0.0
RE1,DEMAGFGSL,EMIN2O,1.0,2054,0.0
RE1,DEMAGFNGS,EMIC02,1.0,2022,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2023,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2024,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2025,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2026,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2027,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2028,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2029,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2030,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2031,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2032,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2033,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2034,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2035,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2036,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2037,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2038,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2039,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2040,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2041,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2042,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2043,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2044,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2045,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2046,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2047,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2048,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2049,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2050,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2051,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2052,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2053,0.05553911
RE1,DEMAGFNGS,EMIC02,1.0,2054,0.05553911
RE1,DEMAGFNGS,EMICH4,1.0,2022,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2023,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2024,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2025,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2026,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2027,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2028,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2029,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2030,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2031,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2032,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2033,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2034,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2035,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2036,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2037,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2038,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2039,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2040,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2041,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2042,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2043,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2044,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2045,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2046,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2047,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2048,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2049,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2050,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2051,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2052,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2053,2.8e-05
RE1,DEMAGFNGS,EMICH4,1.0,2054,2.8e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2022,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2023,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2024,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2025,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2026,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2027,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2028,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2029,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2030,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2031,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2032,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2033,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2034,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2035,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2036,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2037,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2038,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2039,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2040,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2041,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2042,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2043,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2044,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2045,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2046,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2047,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2048,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2049,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2050,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2051,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2052,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2053,2.6500000000000004e-05
RE1,DEMAGFNGS,EMIN2O,1.0,2054,2.6500000000000004e-05
RE1,DEMAGFWOO,EMIC02,1.0,2022,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2023,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2024,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2025,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2026,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2027,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2028,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2029,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2030,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2031,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2032,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2033,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2034,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2035,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2036,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2037,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2038,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2039,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2040,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2041,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2042,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2043,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2044,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2045,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2046,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2047,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2048,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2049,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2050,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2051,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2052,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2053,0.0
RE1,DEMAGFWOO,EMIC02,1.0,2054,0.0
RE1,DEMAGFWOO,EMICH4,1.0,2022,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2023,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2024,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2025,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2026,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2027,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2028,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2029,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2030,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2031,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2032,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2033,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2034,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2035,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2036,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2037,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2038,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2039,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2040,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2041,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2042,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2043,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2044,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2045,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2046,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2047,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2048,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2049,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2050,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2051,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2052,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2053,0.00084
RE1,DEMAGFWOO,EMICH4,1.0,2054,0.00084
RE1,DEMAGFWOO,EMIN2O,1.0,2022,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2023,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2024,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2025,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2026,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2027,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2028,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2029,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2030,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2031,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2032,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2033,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2034,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2035,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2036,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2037,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2038,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2039,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2040,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2041,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2042,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2043,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2044,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2045,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2046,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2047,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2048,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2049,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2050,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2051,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2052,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2053,0.00106
RE1,DEMAGFWOO,EMIN2O,1.0,2054,0.00106
RE1,DEMCONSDSL,EMIC02,1.0,2022,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2023,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2024,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2025,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2026,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2027,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2028,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2029,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2030,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2031,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2032,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2033,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2034,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2035,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2036,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2037,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2038,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2039,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2040,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2041,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2042,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2043,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2044,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2045,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2046,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2047,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2048,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2049,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2050,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2051,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2052,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2053,0.0671851
RE1,DEMCONSDSL,EMIC02,1.0,2054,0.0671851
RE1,DEMCONSDSL,EMICH4,1.0,2022,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2023,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2024,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2025,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2026,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2027,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2028,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2029,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2030,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2031,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2032,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2033,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2034,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2035,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2036,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2037,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2038,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2039,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2040,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2041,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2042,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2043,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2044,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2045,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2046,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2047,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2048,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2049,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2050,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2051,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2052,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2053,2.8e-05
RE1,DEMCONSDSL,EMICH4,1.0,2054,2.8e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2022,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2023,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2024,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2025,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2026,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2027,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2028,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2029,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2030,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2031,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2032,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2033,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2034,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2035,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2036,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2037,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2038,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2039,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2040,2.6500000000000004e-05
RE1,DEMCONSDSL,EMIN2O,1.0,2041,2.6500000000000004e-05
